id,title,overview,genres,keywords,adult
355522,UNFAIR: the end,"Natsumi Yukihira (Ryoko Shinohara) receives secret documents of an organization that controls the country from the shadows. Because of this, Natsumi's ex-husband, Kazuo Sato (Teruyuki Kagawa) pays a terrible price. Natsumi goes back to the Investigation #1 of Tokyo Metropolitan Police Department to take on the organization, but Natsumi becomes involved in a new case. She gets closer to the final enemy.","['Action', 'Thriller', 'Mystery']",['woman director'],False
355522,UNFAIR: the end,"Natsumi Yukihira (Ryoko Shinohara) receives secret documents of an organization that controls the country from the shadows. Because of this, Natsumi's ex-husband, Kazuo Sato (Teruyuki Kagawa) pays a terrible price. Natsumi goes back to the Investigation #1 of Tokyo Metropolitan Police Department to take on the organization, but Natsumi becomes involved in a new case. She gets closer to the final enemy.","['Action', 'Thriller', 'Mystery']",['woman director'],False
1100998,SuperKlaus,"Santa Claus's wish comes true when he accidentally bumps his head and starts believing he's SuperKlaus. With the help of Billie and Leo his elf-xecutive assistant, SuperKlaus will take on a toy-obsessed businessman to save Christmas.","['Animation', 'Comedy', 'Family', 'Adventure']","['holiday', 'superhero', 'santa claus', 'villain', 'christmas']",False
1100998,SuperKlaus,"Santa Claus's wish comes true when he accidentally bumps his head and starts believing he's SuperKlaus. With the help of Billie and Leo his elf-xecutive assistant, SuperKlaus will take on a toy-obsessed businessman to save Christmas.","['Animation', 'Comedy', 'Family', 'Adventure']","['holiday', 'superhero', 'santa claus', 'villain', 'christmas']",False
11474,The Warriors,"Prominent gang leader Cyrus calls a meeting of New York's gangs to set aside their turf wars and take over the city. At the meeting, a rival leader kills Cyrus, but a Coney Island gang called the Warriors is wrongly blamed for Cyrus' death. Before you know it, the cops and every gangbanger in town is hot on the Warriors' trail.","['Action', 'Thriller']","['new york city', 'street gang', 'gangster', 'disc jockey', 'gang war']",False
27860,Pterodactyl,"A dormant volcano deep with the Turkish forest holds within it a deadly secret. Perfectly preserved, a nest of pterodactyl eggs are ready to hatch...","['Action', 'Adventure', 'Horror', 'Science Fiction', 'Thriller']","['volcano', 'covert operation', 'prehistoric creature', 'dinosaur', 'pterodactyl']",False
11482,The Tenant,A quiet and inconspicuous man rents an apartment in Paris where he finds himself drawn into a rabbit hole of dangerous paranoia.,"['Thriller', 'Mystery', 'Drama']","['suicide', 'paris, france', 'identity', 'psychopath', 'paranoia']",False
27870,The Muppets Celebrate Jim Henson,"While the Muppets prepare a tribute to the late Jim Henson, they learn about the life and career of the renowned puppeteer/film maker.","['Documentary', 'Drama', 'Family', 'TV Movie']","['puppeteer', 'puppetry']",False
27870,The Muppets Celebrate Jim Henson,"While the Muppets prepare a tribute to the late Jim Henson, they learn about the life and career of the renowned puppeteer/film maker.","['Documentary', 'Drama', 'Family', 'TV Movie']","['puppeteer', 'puppetry']",False
27870,The Muppets Celebrate Jim Henson,"While the Muppets prepare a tribute to the late Jim Henson, they learn about the life and career of the renowned puppeteer/film maker.","['Documentary', 'Drama', 'Family', 'TV Movie']","['puppeteer', 'puppetry']",False
68837,Railroad Man,"A railway stationmaster at a dying end-of-the-line village in Hokkaido is haunted by memories of his dead wife and daughter. When the railroad line is scheduled to be closed, he is offered a job at a hotel, but he is emotionally unable to part with his career as a railroader. His life takes a turn when he meets a young woman with an interest in trains who resembles his daughter.",['Drama'],"['japan', 'winter', 'railroad station', 'japanese train']",False
1576166,I Wish You Had Told Me,"When a young missionary uncovers his late father's long-held secret, he travels from the Philippines to Spain in search of his dad's forbidden love.",['Drama'],"['lgbt', 'gay theme']",False
134375,Home Alone: The Holiday Heist,"10-year-old Finn is terrified to learn his family is relocating from sunny California to Maine in the scariest house he has ever seen! Convinced that his new house is haunted, Finn sets up a series of elaborate traps to catch the “ghost” in action. Left home alone with his sister while their parents are stranded across town, Finn’s traps catch a new target – a group of thieves who have targeted Finn’s house.","['Comedy', 'Family', 'TV Movie']",['christmas'],False
1141993,Reprieve,A happy couple's quiet evening at home becomes a living nightmare after a visit from some uninvited guests.,"['Horror', 'Thriller']","['home invasion', 'black lgbt', 'horror']",False
1141993,Reprieve,A happy couple's quiet evening at home becomes a living nightmare after a visit from some uninvited guests.,"['Horror', 'Thriller']","['home invasion', 'black lgbt', 'horror']",False
1141993,Reprieve,A happy couple's quiet evening at home becomes a living nightmare after a visit from some uninvited guests.,"['Horror', 'Thriller']","['home invasion', 'black lgbt', 'horror']",False
3309,Mildred Pierce,A hard-working mother inches towards disaster as she divorces her husband and starts a successful restaurant business to support her spoiled daughter.,"['Crime', 'Drama']","['daughter', 'infidelity', 'husband wife relationship', 'restaurant', 'snob']",False
3309,Mildred Pierce,A hard-working mother inches towards disaster as she divorces her husband and starts a successful restaurant business to support her spoiled daughter.,"['Crime', 'Drama']","['daughter', 'infidelity', 'husband wife relationship', 'restaurant', 'snob']",False
748783,The Garfield Movie,"Garfield, the world-famous, Monday-hating, lasagna-loving indoor cat, is about to have a wild outdoor adventure! After an unexpected reunion with his long-lost father – scruffy street cat Vic – Garfield and his canine friend Odie are forced from their perfectly pampered life into joining Vic in a hilarious, high-stakes heist.","['Family', 'Comedy', 'Adventure', 'Animation']","['friendship', 'cat', 'villain', 'based on comic', 'lasagna']",False
748783,The Garfield Movie,"Garfield, the world-famous, Monday-hating, lasagna-loving indoor cat, is about to have a wild outdoor adventure! After an unexpected reunion with his long-lost father – scruffy street cat Vic – Garfield and his canine friend Odie are forced from their perfectly pampered life into joining Vic in a hilarious, high-stakes heist.","['Family', 'Comedy', 'Adventure', 'Animation']","['friendship', 'cat', 'villain', 'based on comic', 'lasagna']",False
1330421,Bone Lake,"A couple’s romantic vacation at a secluded lakeside estate is upended when they are forced to share the mansion with a mysterious and attractive couple. In this darkly hilarious and seductive horror story, a dream getaway spirals into a nightmarish maze of sex, lies, and manipulation, bringing terrifying secrets to light and triggering a bloody battle for survival.","['Horror', 'Thriller', 'Mystery']","['marriage proposal', 'cheating', 'sword', 'hidden camera', 'murder']",False
1330421,Bone Lake,"A couple’s romantic vacation at a secluded lakeside estate is upended when they are forced to share the mansion with a mysterious and attractive couple. In this darkly hilarious and seductive horror story, a dream getaway spirals into a nightmarish maze of sex, lies, and manipulation, bringing terrifying secrets to light and triggering a bloody battle for survival.","['Horror', 'Thriller', 'Mystery']","['marriage proposal', 'cheating', 'sword', 'hidden camera', 'murder']",False
396535,Train to Busan,"When a zombie virus pushes Korea into a state of emergency, those trapped on an express train to Busan must fight for their own survival.","['Horror', 'Thriller', 'Action', 'Adventure']","['halloween', 'zombie', 'train', 'survival horror', 'pandemic']",False
904444,Rose Bluelight,"Two girls with homosexual tendencies decide to open the luxury brothel ""Rose Blue Light"". Then, one of them has a brush with the law, and she gets hopelessly smitten by the investigating policewoman's beauty.",['Drama'],['softcore'],False
